week,period_split,category,product_id,product_name,region,channel,order_count,units,unit_price,gross_revenue,promo_depth,discounts,return_rate,returns,net_revenue,cogs,fulfillment,contribution_margin,provenance,injected_anomaly,anomaly_reason
2030-03-10,holdout,Home,H-04,Kitchen kit,South,Marketplace,34,38,86,3268,0.0917,299.68,0.023,75.16,2893.16,1824,254.45,814.71,synthetic,false,
2030-03-10,holdout,Home,H-04,Kitchen kit,South,Retail,28,36,86,3096,0.098,303.41,0.0535,165.64,2626.95,1728,223.2,675.75,synthetic,false,
2030-03-10,holdout,Home,H-04,Kitchen kit,West,Direct,45,55,86,4730,0.0587,277.65,0.0234,110.68,4341.67,2640,341,1360.67,synthetic,false,
2030-03-10,holdout,Home,H-04,Kitchen kit,West,Marketplace,35,38,86,3268,0.0641,209.48,0.0189,61.77,2996.75,1824,254.45,918.3,synthetic,false,
2030-03-10,holdout,Home,H-04,Kitchen kit,West,Retail,31,38,86,3268,0.1052,343.79,0.0346,113.07,2811.14,1824,235.6,751.54,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,North,Direct,42,46,118,5428,0.1192,647.02,0.0539,292.57,4488.41,3588,358.8,541.61,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,North,Marketplace,38,47,118,5546,0.0825,457.55,0.0289,160.28,4928.17,3666,395.93,866.24,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,North,Retail,34,44,118,5192,0.0993,515.57,0.0205,106.44,4569.99,3432,343.2,794.79,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,South,Direct,40,44,118,5192,0.08,415.36,0.0201,104.36,4672.28,3432,343.2,897.08,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,South,Marketplace,32,40,118,4720,0.0464,219.01,0.0268,126.5,4374.49,3120,336.96,917.53,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,South,Retail,27,35,118,4130,0.0943,389.46,0.0485,200.31,3540.23,2730,273,537.23,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,West,Direct,38,44,118,5192,0.1138,590.85,0.0355,184.32,4416.83,3432,343.2,641.63,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,West,Marketplace,37,44,118,5192,0.0592,307.37,0.0216,112.15,4772.48,3432,370.66,969.82,synthetic,false,
2030-03-10,holdout,Electronics,E-01,USB-C hub,West,Retail,30,40,118,4720,0.0829,391.29,0.0421,198.71,4130,3120,312,698,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,North,Direct,30,36,146,5256,0.0866,455.17,0.0402,211.29,4589.54,3384,298.8,906.74,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,North,Marketplace,33,43,146,6278,0.0663,416.23,0.0239,150.04,5711.73,4042,385.45,1284.28,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,North,Retail,27,32,146,4672,0.0937,437.77,0.0343,160.25,4073.98,3008,265.6,800.38,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,South,Direct,27,35,146,5110,0.0709,362.3,0.0397,202.87,4544.83,3290,290.5,964.33,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,South,Marketplace,28,35,146,5110,0.0903,461.43,0.0526,268.79,4379.78,3290,313.74,776.04,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,South,Retail,26,33,146,4818,0.0727,350.27,0.0582,280.41,4187.32,3102,273.9,811.42,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,West,Direct,30,38,146,5548,0.0783,434.41,0.0299,165.89,4947.7,3572,315.4,1060.3,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,West,Marketplace,31,39,146,5694,0.0773,440.15,0.0208,118.44,5135.41,3666,349.6,1119.81,synthetic,false,
2030-03-10,holdout,Electronics,E-02,Desk speaker,West,Retail,27,33,146,4818,0.0857,412.9,0.0392,188.87,4216.23,3102,273.9,840.33,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,North,Direct,19,22,228,5016,0.0913,457.96,0.0533,267.35,4290.69,3388,259.6,643.09,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,North,Marketplace,18,21,228,4788,0.1127,539.61,0.0227,108.69,4139.7,3234,267.62,638.08,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,North,Retail,18,24,228,5472,0.0796,435.57,0.0297,162.52,4873.91,3696,283.2,894.71,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,South,Direct,20,25,228,5700,0.0633,360.81,0.0494,281.58,5057.61,3850,295,912.61,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,South,Marketplace,16,20,228,4560,0.0591,269.5,0.0417,190.15,4100.35,3080,254.88,765.47,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,South,Retail,16,19,228,4332,0.1126,487.78,0.0509,220.5,3623.72,2926,224.2,473.52,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,West,Direct,19,21,228,4788,0.1023,489.81,0.0512,245.15,4053.04,3234,247.8,571.24,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,West,Marketplace,20,23,228,5244,0.0852,446.79,0.0425,222.87,4574.34,3542,293.11,739.23,synthetic,false,
2030-03-10,holdout,Electronics,E-03,Travel display,West,Retail,15,17,228,3876,0.103,399.23,0.0295,114.34,3362.43,2618,200.6,543.83,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,North,Direct,45,49,96,4704,0.095,446.88,0.0324,152.41,4104.71,2989,338.1,777.61,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,North,Marketplace,43,57,96,5472,0.0522,285.64,0.0347,189.88,4996.48,3477,424.76,1094.72,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,North,Retail,42,47,96,4512,0.0453,204.39,0.0375,169.2,4138.41,2867,324.3,947.11,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,South,Direct,41,47,96,4512,0.0752,339.3,0.02,90.24,4082.46,2867,324.3,891.16,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,South,Marketplace,43,56,96,5376,0.09,483.84,0.0402,216.12,4676.04,3416,417.31,842.73,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,South,Retail,36,40,96,3840,0.0797,306.05,0.0431,165.5,3368.45,2440,276,652.45,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,West,Direct,50,62,96,5952,0.1059,630.32,0.0519,308.91,5012.77,3782,427.8,802.97,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,West,Marketplace,45,58,96,5568,0.0645,359.14,0.0371,206.57,5002.29,3538,432.22,1032.07,synthetic,false,
2030-03-10,holdout,Electronics,E-04,Web camera,West,Retail,38,48,96,4608,0.051,235.01,0.0323,148.84,4224.15,2928,331.2,964.95,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,North,Direct,86,112,34,3808,0.1147,436.78,0.0251,95.58,3275.64,1568,470.4,1237.24,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,North,Marketplace,90,97,34,3298,0.0833,274.72,0.0424,139.84,2883.44,1358,439.99,1085.45,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,North,Retail,73,89,34,3026,0.0821,248.43,0.0229,69.3,2708.27,1246,373.8,1088.47,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,South,Direct,89,117,34,3978,0.0661,262.95,0.0432,171.85,3543.2,1638,491.4,1413.8,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,South,Marketplace,76,89,34,3026,0.0774,234.21,0.0484,146.46,2645.33,1246,403.7,995.63,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,South,Retail,63,72,34,2448,0.1088,266.34,0.0538,131.7,2049.96,1008,302.4,739.56,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,West,Direct,95,124,34,4216,0.0476,200.68,0.0297,125.22,3890.1,1736,520.8,1633.3,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,West,Marketplace,82,93,34,3162,0.1189,375.96,0.0394,124.58,2661.46,1302,421.85,937.61,synthetic,false,
2030-03-10,holdout,Beauty,B-01,Daily serum,West,Retail,65,78,34,2652,0.0896,237.62,0.0297,78.76,2335.62,1092,327.6,916.02,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,North,Direct,88,111,42,4662,0.0898,418.65,0.0327,152.45,4090.9,1998,499.5,1593.4,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,North,Marketplace,85,100,42,4200,0.075,315,0.0333,139.86,3745.14,1800,486,1459.14,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,North,Retail,65,87,42,3654,0.0744,271.86,0.0272,99.39,3282.75,1566,391.5,1325.25,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,South,Direct,74,83,42,3486,0.0852,297.01,0.0517,180.23,3008.76,1494,373.5,1141.26,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,South,Marketplace,65,76,42,3192,0.0702,224.08,0.0196,62.56,2905.36,1368,369.36,1168,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,South,Retail,58,65,42,2730,0.0833,227.41,0.0406,110.84,2391.75,1170,292.5,929.25,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,West,Direct,82,90,42,3780,0.1148,433.94,0.0343,129.65,3216.41,1620,405,1191.41,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,West,Marketplace,70,80,42,3360,0.0962,323.23,0.0515,173.04,2863.73,1440,388.8,1034.93,synthetic,false,
2030-03-10,holdout,Beauty,B-02,Cleanser set,West,Retail,63,81,42,3402,0.0673,228.95,0.0457,155.47,3017.58,1458,364.5,1195.08,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,North,Direct,73,97,38,3686,0.0829,305.57,0.0295,108.74,3271.69,1552,397.7,1321.99,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,North,Marketplace,71,95,38,3610,0.0509,183.75,0.0494,178.33,3247.92,1520,420.66,1307.26,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,North,Retail,66,83,38,3154,0.0889,280.39,0.0538,169.69,2703.92,1328,340.3,1035.62,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,South,Direct,73,85,38,3230,0.0566,182.82,0.0316,102.07,2945.11,1360,348.5,1236.61,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,South,Marketplace,66,87,38,3306,0.0863,285.31,0.0563,186.13,2834.56,1392,385.24,1057.32,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,South,Retail,55,61,38,2318,0.0574,133.05,0.0458,106.16,2078.79,976,250.1,852.69,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,West,Direct,69,83,38,3154,0.0998,314.77,0.0263,82.95,2756.28,1328,340.3,1087.98,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,West,Marketplace,73,97,38,3686,0.1087,400.67,0.0198,72.98,3212.35,1552,429.52,1230.83,synthetic,false,
2030-03-10,holdout,Beauty,B-03,Mineral tint,West,Retail,57,74,38,2812,0.094,264.33,0.0274,77.05,2470.62,1184,303.4,983.22,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,North,Direct,107,127,28,3556,0.0594,211.23,0.047,167.13,3177.64,1397,495.3,1285.34,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,North,Marketplace,103,132,28,3696,0.0713,263.52,0.0299,110.51,3321.97,1452,555.98,1313.99,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,North,Retail,82,100,28,2800,0.0746,208.88,0.0311,87.08,2504.04,1100,390,1014.04,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,South,Direct,102,121,28,3388,0.0806,273.07,0.0589,199.55,2915.38,1331,471.9,1112.48,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,South,Marketplace,79,102,28,2856,0.0931,265.89,0.0245,69.97,2520.14,1122,429.62,968.52,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,South,Retail,81,89,28,2492,0.0626,156,0.0319,79.49,2256.51,979,347.1,930.41,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,West,Direct,101,130,28,3640,0.0971,353.44,0.0459,167.08,3119.48,1430,507,1182.48,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,West,Marketplace,92,120,28,3360,0.0554,186.14,0.0383,128.69,3045.17,1320,505.44,1219.73,synthetic,false,
2030-03-10,holdout,Beauty,B-04,Travel kit,West,Retail,71,79,28,2212,0.0666,147.32,0.047,103.96,1960.72,869,308.1,783.62,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,North,Direct,96,106,31,3286,0.0862,283.25,0.0558,183.36,2819.39,1378,498.2,943.19,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,North,Marketplace,90,107,31,3317,0.0712,236.17,0.0282,93.54,2987.29,1391,543.13,1053.16,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,North,Retail,67,78,31,2418,0.0489,118.24,0.0258,62.38,2237.38,1014,366.6,856.78,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,South,Direct,79,89,31,2759,0.0462,127.47,0.0527,145.4,2486.13,1157,418.3,910.83,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,South,Marketplace,67,89,31,2759,0.0931,256.86,0.0367,101.26,2400.88,1157,451.76,792.12,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,South,Retail,66,71,31,2201,0.0807,177.62,0.0324,71.31,1952.07,923,333.7,695.37,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,West,Direct,79,105,31,3255,0.0982,319.64,0.0266,86.58,2848.78,1365,493.5,990.28,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,West,Marketplace,78,98,31,3038,0.0918,278.89,0.0403,122.43,2636.68,1274,497.45,865.23,synthetic,false,
2030-03-10,holdout,Outdoors,O-01,Trail bottle,West,Retail,66,73,31,2263,0.1092,247.12,0.0555,125.6,1890.28,949,343.1,598.18,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,North,Direct,38,44,88,3872,0.0836,323.7,0.0599,231.93,3316.37,2068,312.4,935.97,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,North,Marketplace,38,48,88,4224,0.0831,351.01,0.0557,235.28,3637.71,2256,368.06,1013.65,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,North,Retail,32,40,88,3520,0.0935,329.12,0.051,179.52,3011.36,1880,284,847.36,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,South,Direct,36,44,88,3872,0.0712,275.69,0.0256,99.12,3497.19,2068,312.4,1116.79,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,South,Marketplace,30,34,88,2992,0.0483,144.51,0.0401,119.98,2727.51,1598,260.71,868.8,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,South,Retail,29,35,88,3080,0.0874,269.19,0.0364,112.11,2698.7,1645,248.5,805.2,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,West,Direct,36,39,88,3432,0.057,195.62,0.0238,81.68,3154.7,1833,276.9,1044.8,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,West,Marketplace,35,46,88,4048,0.1124,455,0.0535,216.57,3376.43,2162,352.73,861.7,synthetic,false,
2030-03-10,holdout,Outdoors,O-02,Day pack,West,Retail,30,38,88,3344,0.0892,298.28,0.0223,74.57,2971.15,1786,269.8,915.35,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,North,Direct,57,70,54,3780,0.084,317.52,0.033,124.74,3337.74,2030,392,915.74,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,North,Marketplace,47,53,54,2862,0.0897,256.72,0.0296,84.72,2520.56,1537,320.54,663.02,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,North,Retail,39,45,54,2430,0.0985,239.36,0.0417,101.33,2089.31,1305,252,532.31,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,South,Direct,51,56,54,3024,0.0784,237.08,0.031,93.74,2693.18,1624,313.6,755.58,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,South,Marketplace,45,49,54,2646,0.072,190.51,0.0231,61.12,2394.37,1421,296.35,677.02,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,South,Retail,36,45,54,2430,0.0869,211.17,0.0423,102.79,2116.04,1305,252,559.04,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,West,Direct,51,63,54,3402,0.0641,218.07,0.0487,165.68,3018.25,1827,352.8,838.45,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,West,Marketplace,45,49,54,2646,0.0807,213.53,0.048,127.01,2305.46,1421,296.35,588.11,synthetic,false,
2030-03-10,holdout,Outdoors,O-03,Camp light,West,Retail,39,47,54,2538,0.0614,155.83,0.0471,119.54,2262.63,1363,263.2,636.43,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,North,Direct,44,51,63,3213,0.0922,296.24,0.0467,150.05,2766.71,1683,326.4,757.31,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,North,Marketplace,44,50,63,3150,0.0479,150.88,0.0186,58.59,2940.53,1650,345.6,944.93,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,North,Retail,41,48,63,3024,0.1151,348.06,0.0358,108.26,2567.68,1584,307.2,676.48,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,South,Direct,44,52,63,3276,0.0601,196.89,0.0216,70.76,3008.35,1716,332.8,959.55,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,South,Marketplace,42,51,63,3213,0.0591,189.89,0.0203,65.22,2957.89,1683,352.51,922.38,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,South,Retail,34,43,63,2709,0.0793,214.82,0.0565,153.06,2341.12,1419,275.2,646.92,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,West,Direct,48,60,63,3780,0.0658,248.72,0.0451,170.48,3360.8,1980,384,996.8,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,West,Marketplace,40,44,63,2772,0.0591,163.83,0.0572,158.56,2449.61,1452,304.13,693.48,synthetic,false,
2030-03-10,holdout,Outdoors,O-04,Picnic mat,West,Retail,32,35,63,2205,0.0612,134.95,0.0405,89.3,1980.75,1155,224,601.75,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,North,Direct,110,126,24,3024,0.0889,268.83,0.0324,97.98,2657.19,1134,453.6,1069.59,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,North,Marketplace,108,138,24,3312,0.1178,390.15,0.0284,94.06,2827.79,1242,536.54,1049.25,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,North,Retail,82,105,24,2520,0.0937,236.12,0.0201,50.65,2233.23,945,378,910.23,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,South,Direct,94,108,24,2592,0.0538,139.45,0.0565,146.45,2306.1,972,388.8,945.3,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,South,Marketplace,89,117,24,2808,0.1195,335.56,0.0245,68.8,2403.64,1053,454.9,895.74,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,South,Retail,82,92,24,2208,0.0679,149.92,0.0319,70.44,1987.64,828,331.2,828.44,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,West,Direct,104,124,24,2976,0.0797,237.19,0.0597,177.67,2561.14,1116,446.4,998.74,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,West,Marketplace,101,110,24,2640,0.0845,223.08,0.0389,102.7,2314.22,990,427.68,896.54,synthetic,false,
2030-03-10,holdout,Office,F-01,Notebook pack,West,Retail,76,99,24,2376,0.0874,207.66,0.0494,117.37,2050.97,891,356.4,803.57,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,North,Direct,86,114,39,4446,0.0608,270.32,0.0512,227.64,3948.04,1938,501.6,1508.44,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,North,Marketplace,70,84,39,3276,0.0988,323.67,0.0442,144.8,2807.53,1428,399.17,980.36,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,North,Retail,70,92,39,3588,0.054,193.75,0.0453,162.54,3231.71,1564,404.8,1262.91,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,South,Direct,76,89,39,3471,0.0677,234.99,0.0429,148.91,3087.1,1513,391.6,1182.5,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,South,Marketplace,68,91,39,3549,0.0501,177.8,0.0543,192.71,3178.49,1547,432.43,1199.06,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,South,Retail,57,73,39,2847,0.0851,242.28,0.0464,132.1,2472.62,1241,321.2,910.42,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,West,Direct,76,85,39,3315,0.0776,257.24,0.0339,112.38,2945.38,1445,374,1126.38,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,West,Marketplace,74,91,39,3549,0.0558,198.03,0.0524,185.97,3165,1547,432.43,1185.57,synthetic,false,
2030-03-10,holdout,Office,F-02,Desk organizer,West,Retail,66,84,39,3276,0.0839,274.86,0.0478,156.59,2844.55,1428,369.6,1046.95,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,North,Direct,30,33,132,4356,0.1104,480.9,0.031,135.04,3740.06,2838,303.6,598.46,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,North,Marketplace,24,32,132,4224,0.0955,403.39,0.0552,233.16,3587.45,2752,317.95,517.5,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,North,Retail,22,24,132,3168,0.1032,326.94,0.0501,158.72,2682.34,2064,220.8,397.54,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,South,Direct,28,35,132,4620,0.0661,305.38,0.0585,270.27,4044.35,3010,322,712.35,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,South,Marketplace,22,27,132,3564,0.0709,252.69,0.0466,166.08,3145.23,2322,268.27,554.96,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,South,Retail,21,23,132,3036,0.084,255.02,0.0234,71.04,2709.94,1978,211.6,520.34,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,West,Direct,26,31,132,4092,0.0781,319.59,0.0407,166.54,3605.87,2666,285.2,654.67,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,West,Marketplace,22,29,132,3828,0.117,447.88,0.0308,117.9,3262.22,2494,288.14,480.08,synthetic,false,
2030-03-10,holdout,Office,F-03,Monitor arm,West,Retail,21,26,132,3432,0.0475,163.02,0.0389,133.5,3135.48,2236,239.2,660.28,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,North,Direct,101,122,33,4026,0.1166,469.43,0.0343,138.09,3418.48,1464,500.2,1454.28,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,North,Marketplace,96,123,33,4059,0.1019,413.61,0.0431,174.94,3470.45,1476,544.64,1449.81,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,North,Retail,78,96,33,3168,0.1096,347.21,0.0181,57.34,2763.45,1152,393.6,1217.85,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,South,Direct,88,113,33,3729,0.0669,249.47,0.0429,159.97,3319.56,1356,463.3,1500.26,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,South,Marketplace,82,107,33,3531,0.0497,175.49,0.0529,186.79,3168.72,1284,473.8,1410.92,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,South,Retail,72,85,33,2805,0.0846,237.3,0.03,84.15,2483.55,1020,348.5,1115.05,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,West,Direct,89,98,33,3234,0.1054,340.86,0.0393,127.1,2766.04,1176,401.8,1188.24,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,West,Marketplace,75,83,33,2739,0.0879,240.76,0.0378,103.53,2394.71,996,367.52,1031.19,synthetic,false,
2030-03-10,holdout,Office,F-04,Keyboard mat,West,Retail,78,87,33,2871,0.1086,311.79,0.0209,60,2499.21,1044,356.7,1098.51,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,North,Direct,56,62,58,3596,0.0862,309.98,0.0353,126.94,3159.08,1922,334.8,902.28,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,North,Marketplace,54,65,58,3770,0.1149,433.17,0.0593,223.56,3113.27,2015,379.08,719.19,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,North,Retail,52,60,58,3480,0.0618,215.06,0.0554,192.79,3072.15,1860,324,888.15,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,South,Direct,55,61,58,3538,0.0485,171.59,0.0483,170.89,3195.52,1891,329.4,975.12,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,South,Marketplace,52,58,58,3364,0.0773,260.04,0.0522,175.6,2928.36,1798,338.26,792.1,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,South,Retail,44,49,58,2842,0.0844,239.86,0.0557,158.3,2443.84,1519,264.6,660.24,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,West,Direct,61,67,58,3886,0.0687,266.97,0.035,136.01,3483.02,2077,361.8,1044.22,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,West,Marketplace,55,73,58,4234,0.1154,488.6,0.0591,250.23,3495.17,2263,425.74,806.43,synthetic,false,
2030-03-17,holdout,Home,H-01,Storage set,West,Retail,43,51,58,2958,0.0751,222.15,0.0564,166.83,2569.02,1581,275.4,712.62,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,North,Direct,73,93,46,4278,0.1061,453.9,0.0414,177.11,3646.99,2232,446.4,968.59,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,North,Marketplace,73,87,46,4002,0.0783,313.36,0.0575,230.12,3458.52,2088,451.01,919.51,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,North,Retail,64,85,46,3910,0.0569,222.48,0.025,97.75,3589.77,2040,408,1141.77,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,South,Direct,71,80,46,3680,0.0544,200.19,0.0298,109.66,3370.15,1920,384,1066.15,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,South,Marketplace,64,86,46,3956,0.1047,414.19,0.047,185.93,3355.88,2064,445.82,846.06,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,South,Retail,53,61,46,2806,0.0857,240.47,0.033,92.6,2472.93,1464,292.8,716.13,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,West,Direct,75,94,46,4324,0.0836,361.49,0.0309,133.61,3828.9,2256,451.2,1121.7,synthetic,false,
2030-03-17,holdout,Home,H-02,Task lamp,West,Marketplace,65,81,46,3726,0.0837,311.87,0.0265,98.74,3315.39,1944,419.9,951.49,synthetic,false,
